1154,INTER SIDE LOADER
1155,INTREPID
1156,IS 250
1157,IS 250 C
1159,J10 PICKUP
1161,J20 PICKUP
1162,JALPA
1165,JIMNY
1166,JOURNEY
1167,KING CAB
1168,KOMBI
1171,L100
1172,L200
1173,L300
1174,L7
1175,LACROSSE
1176,LASER
1177,LAURENTIAN
1179,L
1181,LIBERTY
1182,LM
1183,LOW ENTRY
1184,LP
1185,LPS
1186,LR2
1187,LR3
1188,LS 400
1189,LS 430
1190,LS 460
1191,LS 600H L
1192,LS
1193,LUCERNE
1195,M128 GT
1196,M138 SPYDER
1197,M35
1198,MARINER
1199,MARINER HYBRID
1200,MARK LT
1201,MARK MKS
1202,MARK MKT
1203,MARK MKX
1204,MARK MKZ
1205,MARK VI
1206,MARK VII
1207,MARK VIII
1208,COROLLA MATRIX
1209,MAXIMA
1210,MAZDA3
1211,5
1212,MEDALLION
1213,METRO
1214,METROPOLITAN
1215,MICRA
1216,MICRA
1217,MILAN HYBRID
1218,MILANO
1223,MINI RAM
1225,MIXER
1226,ADVANCE MIXER
1227,MONDIAL
1228,MONTERO SPORT
1231,MOTORHOME
1233,MOTORHOME
1246,MOTORHOME
1247,MOTORHOME
1248,MPV
1249,MTD COUNTRY SQUIRE
1250,MULSANNE
1251,MULTI
1252,MURCIELAGO
1254,N W BET CONVERT GLX
1255,NEON
1257,NEW BEETLE
1258,NEW S4
1260,NITRO
1263,NORGE
1264,NX COUPE
1265,OPTIMA
1266,OPTRA
1267,OTHER
1268,OUTBACK
1269,OUTLOOK
1270,PACIFICA
1271,PARK AVENUE
1272,PARK WARD
1273,PATRIOT
1274,PHAETON
1275,PHANTOM
1276,PININFARINA
1277,PONY
1278,PREMIER
1279,GEO PRIZM
1280,PROFESSIONAL CHASSIS
1281,PULSAR
1282,PUP
1283,PURSUIT
1284,Q5
1285,Q7
1286,QUATTROPORTE
1287,QX56
1288,R SERIES
1289,R32
1290,R8
1291,RAIDER
1292,RAINIER
1293,RALLY WAGON
1294,RALLY WAGON / VAN
1296,RAM WAGON
1297,RAMPAGE
1298,RANGE ROVER
1299,RANGE ROVER SPORT
1300,R
1301,RDX
1302,RECYCLE EQUIPMENT
1303,REGENCY
1304,RELAY
1305,RENO
1306,RIDGELINE
1307,RIO5
1308,ROADSTER
1310,ROGUE
1311,RONDO
1312,ROUTAN
1313,ROYAL
1314,RS4
1315,RS6
1316,RX 300
1317,RX 330
1318,RX 350
1319,RX 400
1320,RX 400 HYBRID
1321,RX
1322,S15
1323,S40
1324,S5
1325,S70
1326,S90
1327,SA310
1332,SAPPORO
1333,SC
1335,SC2
1336,SCHOOL BUS
1337,SCHOOL BUS / TRANSIT BUS
1340,SENTRA
1342,SHELBY
1343,SHORT BED
1345,SILVER SERIES
1346,SILVERSTAR
1350,SKY
1352,SL
1353,SL2
1355,SOLSTICE
1356,SOMERSET
1357,SOUL
1358,SOVERIGN
1360,SPECIALTY
1361,GEO SPECTRUM
1362,SPEED 3
