697,BRI-MAR MANUFACTURING
698,BUS & COACH INTL (BCI)
699,CAN-AM
700,COMPETITION TRAILERS INC
701,FISKER AUTOMOTIVE
702,FLOE INTERNATIONAL
703,GM
704,HERITAGE TRAILERS
705,KYMCO USA INC
706,MAC LTT
707,MCLAREN AUTOMOTIVE
708,MITSUBISHI FUSO TRUCK OF AMERICA INC
709,PEABODY ITL COR
710,RAM
711,STEAIRS WELDING
712,TERMINAL SERVICE COMPANY
713,VT HACKNEY
714,ALMAC INDUSTRIES LIMITED
715,AMERICAN CRUISER MOTOR HOME
716,ARO
717,AXLE & EQUIPMENT SALES CO
718,BEBCO
719,BIG TEX TRAILER MFG INC
720,BILL SCHIFSKY ENTERPRISES
721,CMC TRAILERS DIST INC
722,COLLIERS EQUIPMENT
723,COMMERCIAL BODY SALES
724,ETON
725,GENUINE SCOOTER CO.
726,LIL CAT INC.
727,M. V. AGUSTA
728,MAHINDRA AND MAHINDRA
729,OSHKOSH MOTOR TRUCK CO.
730,SMITH ELECTRIC
731,STERLING TRUCK
732,SYM
733,TRAVALONG INC
734,TRIPLE R TRAILERS
735,TRIUMPH MOTORCYCLE
736,WESTLAND
737,WITZCO TRAILERS INC
738,YIBEN
739,ZERO MOTORCYCLES INC
740,DRAGON PRODUCTS LTD
741,STEALTH TRAILERS
742,BEALL TRANS-LINER
743,BELSHE TRAILERS
744,CO CHEROKE MFG CO
745,DRAGON ESP LTD
746,FERRARA FIRE APPARATUS
747,GENESIS
748,JENSEN
749,KIMBLE CHASSIS
750,POMONA SHEET METAL WORKS
751,ROYAL ENFIELD MOTORS
753,TEMSA BUS
754,KARMA AUTOMOTIVE LLC
9999,REQUIRES INTERPRETATION
